,TIMESTAMP,RECORD,Pressure_Avg,WS_mph,WindDir,WindDir_StdDev,WS_mph_Max,WS_mph_TMx,Rain_mm_Tot,Temp_soil10_Avg,Temp_soil10_Max,Temp_soil10_Min,Temp_soil50_Avg,Temp_soil50_Max,Temp_soil50_Min,CO2STP_Avg,CO2STP_Max,CO2STP_Min,CO2LiSTP_Avg,CO2LiSTP_Max,CO2LiSTP_Min,BH_datetime,BH_level,Wey_datetime,Wey_level,Caker_datetime,Caker_level,Rain_24h,Sun_24h,Temp_HV10_avg,Temp_HV10_max,Temp_HV10_min,RH_HV10,Soil_water,Soil_EC,Soil_T,yearday,BH_mean,sdev,BH_high,BH_low,BH_depth,BH_mean_depth,BH_high_depth,BH_low_depth,P_rolling,BH_change,BH_change_smooth,P_rolling_smooth,month_now,PminusET
672,2021-11-03 00:00:00,4.0,998.5311,0.495,280.4,12.92,8.4496,2021-11-02 13:48:00,0.0,10.74,11.28,10.41,11.56,11.86,11.24,8404.792,8783.061,7942.669,486.8423,797.5494,439.2153,2021-11-02 12:00:00+00:00,101.80799999999999,2021-11-02 22:30:00+00:00,0.095,2021-11-02 22:30:00+00:00,0.145,0.0,0.0,4.615,10.61,-0.493,90.0,0.383,0.11,10.77,307,95.72,2.652253747,98.37,93.06,-16.242000000000004,-22.33,-19.679999999999993,-24.989999999999995,25.320999999999874,0.10600000000000875,0.1391999999999996,41.1301999999999,11,29.040199999999903
673,2021-11-04 00:00:00,5.0,1003.9939999999999,0.408,351.9,17.83,10.7974,2021-11-03 14:00:00,0.552,9.86,10.47,9.53,10.92,11.28,10.56,8320.746,8786.011999999999,7897.799,505.8457,651.002,452.4571,2021-11-03 08:00:00+00:00,101.914,2021-11-03 22:30:00+00:00,0.094,2021-11-03 22:30:00+00:00,0.125,0.0,0.0,4.039,9.72,-1.834,92.4,0.382,0.10800000000000001,9.92,308,95.7,2.6650754780000003,98.35,93.06,-16.135999999999996,-22.349999999999994,-19.700000000000003,-24.989999999999995,25.471999999999873,0.11899999999998556,0.13799999999999954,37.7962999999999,11,25.706299999999903
674,2021-11-05 00:00:00,6.0,1014.6289999999999,1.295,349.9,30.52,13.4806,2021-11-04 09:33:00,0.0,9.68,9.77,9.58,10.48,10.6,10.34,8360.158000000001,8675.503,7971.682,466.0378,601.2992,454.2184,2021-11-04 08:00:00+00:00,102.03299999999999,2021-11-04 22:30:00+00:00,0.094,2021-11-04 22:30:00+00:00,0.111,0.0,0.0,6.0489999999999995,8.09,3.359,84.1,0.381,0.10800000000000001,10.03,309,95.71,2.68009712,98.36,93.05,-16.01700000000001,-22.340000000000003,-19.689999999999998,-25.0,23.134999999999874,0.11600000000001387,0.13000000000000114,34.0759999999999,11,21.9859999999999
675,2021-11-06 00:00:00,7.0,1025.803,0.6859999999999999,271.5,19.95,8.4496,2021-11-05 15:28:00,0.0,9.22,9.68,8.91,10.16,10.39,9.88,7855.976,8594.195,7105.798000000001,483.9568,631.9044,454.5372,2021-11-05 08:00:00+00:00,102.149,2021-11-05 22:30:00+00:00,0.094,2021-11-05 22:30:00+00:00,0.103,0.0,0.0,4.569,9.26,-2.13,87.0,0.38,0.106,9.41,310,95.7,2.693492158,98.36,93.03,-15.900999999999996,-22.349999999999994,-19.689999999999998,-25.019999999999996,21.068999999999875,0.13300000000000978,0.13670000000000043,29.943499999999904,11,17.853499999999904
676,2021-11-07 00:00:00,8.0,1025.069,4.707,247.5,31.86,22.201,2021-11-06 15:22:00,0.0,9.28,9.65,9.03,9.89,9.98,9.85,7167.526999999999,7480.755999999999,6797.116999999999,461.9296,498.3537,447.101,2021-11-06 08:00:00+00:00,102.28200000000001,2021-11-06 22:30:00+00:00,0.095,2021-11-06 22:30:00+00:00,0.1   },0.0,0.0,9.95,12.2,6.625,85.1,0.38,0.106,9.89,311,95.7,2.709568492,98.38,93.01,-15.767999999999986,-22.349999999999994,-19.67,-25.039999999999992,20.577999999999875,0.14000000000000057,0.13610000000000042,25.949799999999904,11,13.859799999999904
677,2021-11-08 00:00:00,9.0,1021.3330000000001,4.362,281.7,32.8,19.1824,2021-11-07 11:55:00,0.201,9.76,9.85,9.56,10.08,10.17,9.93,6741.1140000000005,6920.943,6491.041,460.7153,705.0842,447.9976,2021-11-07 08:00:00+00:00,102.42200000000001,2021-11-07 22:30:00+00:00,0.094,2021-11-07 22:30:00+00:00,0.094,0.0,0.0,8.79,11.47,4.393,81.5,0.379,0.107,10.35,312,95.7,2.7314893860000002,98.4,92.99,-15.627999999999986,-22.349999999999994,-19.64999999999999,-25.060000000000002,20.778999999999876,0.1629999999999825,0.13699999999999904,22.601199999999903,11,10.511199999999903
678,2021-11-09 00:00:00,10.0,1023.2769999999999,1.318,236.4,24.36,13.1452,2021-11-08 14:24:00,0.0,9.43,9.76,9.2,10.02,10.17,9.87,6900.602,7301.769,6599.109,469.9578,721.4141,449.2042,2021-11-08 15:30:00+00:00,102.585,2021-11-08 22:30:00+00:00,0.096,2021-11-08 22:30:00+00:00,0.09,0.0,0.0,7.638999999999999,11.68,1.6230000000000002,89.5,0.378,0.106,9.81,313,95.7,2.759006595,98.43,92.98,-15.465000000000003,-22.349999999999994,-19.61999999999999,-25.069999999999993,20.778999999999876,0.08200000000000784,0.12890000000000157,22.181599999999904,11,10.091599999999904
679,2021-11-10 00:00:00,11.0,1023.03,1.464,238.4,24.11,12.8098,2021-11-09 05:21:00,0.0,9.92,10.32,9.47,10.07,10.3,9.89,6593.335,6777.034000000001,6401.646,455.4148,480.545,440.9261,2021-11-09 08:00:00+00:00,102.667,2021-11-09 22:30:00+00:00,0.097,2021-11-09 22:30:00+00:00,0.088,0.0,0.0,11.85,14.25,10.01,87.0,0.377,0.106,10.75,314,95.71,2.792039527,98.46,92.95,-15.382999999999996,-22.340000000000003,-19.590000000000003,-25.099999999999994,15.262999999999876,0.117999999999995,0.14070000000000107,22.303799999999903,11,10.213799999999903
680,2021-11-11 00:00:00,12.0,1022.4760000000001,1.328,233.6,24.98,9.4558,2021-11-10 00:10:00,1.103,10.43,10.73,10.23,10.43,10.6,10.25,6832.813,7087.554,6732.35,455.8052,495.4374,444.5706,2021-11-10 08:00:00+00:00,102.785,2021-11-10 22:30:00+00:00,0.095,2021-11-10 22:30:00+00:00,0.086,0.0,0.0,11.48,12.7,10.38,92.9,0.377,0.107,11.23,315,95.77,2.8303583960000003,98.52,93.02,-15.265,-22.28,-19.53,-25.03,1.8559999999998755,0.15000000000000568,0.15570000000000164,19.9572999999999,11,7.867299999999901
681,2021-11-12 00:00:00,13.0,1020.7230000000001,0.541,178.1,21.4,7.778801,2021-11-11 22:45:00,0.01,10.67,10.73,10.58,10.74,10.78,10.69,7253.34,7615.6669999999995,-4202.346,458.1852,570.7474,-210.1269,2021-11-11 15:30:00+00:00,102.935,2021-11-11 22:30:00+00:00,0.095,2021-11-11 22:30:00+00:00,0.084,0.0,0.0,9.53,12.99,6.3389999999999995,91.0,0.377,0.10800000000000001,11.37,316,95.77,2.875078841,98.57,92.96,-15.114999999999995,-22.28,-19.480000000000004,-25.090000000000003,1.8659999999998755,0.08799999999999386,0.12150000000000034,17.6117999999999,11,5.5217999999998995
682,2021-11-13 00:00:00,14.0,1011.823,4.672,235.3,43.8,18.1762,2021-11-12 21:32:00,3.641,10.62,10.82,10.45,10.75,10.81,10.69,7149.714,7494.613,6508.088000000001,447.4152,462.9611,434.9342,2021-11-12 08:00:00+00:00,103.023,2021-11-12 22:15:00+00:00,0.095,2021-11-12 22:30:00+00:00,0.09,0.0,0.0,11.37,13.77,9.36,89.3,0.378,0.107,11.14,317,95.8,2.926324036,98.65,92.96,-15.027000000000001,-22.25,-19.39999999999999,-25.090000000000003,5.506999999999875,0.0799999999999983,0.1188999999999993,15.630399999999899,11,3.5403999999998987
683,2021-11-14 00:00:00,15.0,1015.743,3.029,0.0,0.0,16.4992,2021-11-13 00:20:00,0.0,10.82,10.93,10.72,10.86,10.94,10.76,7667.974,8282.199,7182.943,453.4877,581.4631,445.1992,2021-11-13 08:00:00+00:00,103.103,2021-11-13 22:30:00+00:00,0.095,2021-11-13 22:30:00+00:00,0.081,0.0,0.0,10.95,12.22,10.07,82.1,0.381,0.109,11.37,318,95.85,2.982900907,98.75,92.95,-14.947000000000003,-22.200000000000003,-19.299999999999997,-25.099999999999994,4.954999999999876,-0.0,0.10700000000000073,13.578699999999898,11,1.4886999999998984
684,2021-11-15 00:00:00,16.0,1023.227,0.413,7.277,10.03,8.1142,2021-11-14 01:49:00,0.05,10.83,10.92,10.73,10.93,10.97,10.88,8563.995,8689.756,8273.146,473.3062,644.0673,461.0599,2021-11-13 08:00:00+00:00,103.103,2021-11-14 22:30:00+00:00,0.095,2021-11-14 22:30:00+00:00,0.078,0.0,0.0,10.21,11.44,8.92,88.6,0.381,0.109,11.37,319,95.91,3.048226338,98.88,92.95,-14.947000000000003,-22.14,-19.17,-25.099999999999994,5.0049999999998755,-0.0,0.09539999999999935,11.7656999999999,11,0.0
685,2021-11-16 00:00:00,17.0,1026.096,0.006999999999999999,3.4530000000000003,2.32,3.0832,2021-11-15 10:38:00,0.0,10.83,10.91,10.71,10.95,10.99,10.9,8747.466,9061.074,8638.610999999999,521.813,776.8704,473.1039,2021-11-13 08:00:00+00:00,103.103,2021-11-15 22:30:00+00:00,0.095,2021-11-15 22:30:00+00:00,0.077,0.0,0.0,8.43,11.07,3.178,92.3,0.381,0.11,11.3,320,95.98,3.114628031,99.01,92.95,-14.947000000000003,-22.069999999999993,-19.039999999999992,-25.099999999999994,5.0049999999998755,0.22100000000000364,0.10419999999999874,10.159299999999899,11,0.0
686,2021-11-17 00:00:00,18.0,1022.385,0.562,246.8,14.97,11.4682,2021-11-16 22:47:00,0.0,10.17,10.78,9.82,10.73,10.98,10.42,8898.388,9557.005,8046.991999999999,529.9028,661.7227,460.5532,2021-11-16 08:00:00+00:00,103.324,2021-11-16 22:30:00+00:00,0.095,2021-11-16 22:30:00+00:00,0.076,0.0,0.0,5.595,10.96,-0.691,93.0,0.38,0.109,10.32,321,96.05,3.1821196769999998,99.16,92.95,-14.725999999999999,-22.0,-18.89,-25.099999999999994,5.0049999999998755,0.05499999999999261,0.09569999999999794,8.6019999999999,11,0.0
687,2021-11-18 00:00:00,19.0,1023.8439999999999,2.476,279.0,25.56,16.8346,2021-11-17 02:32:00,0.0,9.88,9.97,9.76,10.37,10.47,10.27,7569.246,8109.945,7157.866,465.8112,630.0752,447.8908,2021-11-17 08:00:00+00:00,103.37899999999999,2021-11-17 22:30:00+00:00,0.095,2021-11-17 22:30:00+00:00,0.073,0.0,0.0,7.899,11.27,3.477,86.6,0.38,0.107,10.15,322,96.13,3.250103192,99.32,92.95,-14.671000000000006,-21.92,-18.730000000000004,-25.099999999999994,4.803999999999876,0.04000000000000625,0.08340000000000032,7.004499999999899,11,0.0
688,2021-11-19 00:00:00,20.0,1028.769,2.917,258.8,27.65,13.815999999999999,2021-11-18 18:29:00,0.0,9.57,9.83,9.38,10.14,10.32,10.0,7212.935,7882.581999999999,6716.147,467.2318,522.0828,447.8017,2021-11-18 08:00:00+00:00,103.419,2021-11-18 22:30:00+00:00,0.095,2021-11-18 22:30:00+00:00,0.07,0.0,0.0,9.14,12.19,2.569,88.7,0.379,0.106,9.73,323,96.22,3.317611033,99.48,92.95,-14.631,-21.83,-18.569999999999993,-25.099999999999994,4.803999999999876,0.03900000000000148,0.07909999999999968,5.406999999999899,11,0.0
689,2021-11-20 00:00:00,21.0,1030.163,1.959,283.3,19.96,12.139000000000001,2021-11-19 00:55:00,0.261,10.02,10.27,9.71,10.17,10.32,10.02,6989.786,7440.834,6695.1759999999995,465.3834,551.7434,451.574,2021-11-19 08:00:00+00:00,103.458,2021-11-19 22:30:00+00:00,0.094,2021-11-19 22:30:00+00:00,0.07,0.0,0.0,10.35,11.26,9.62,91.5,0.379,0.107,10.5,324,96.29,3.387075543,99.63,92.96,-14.591999999999999,-21.75999999999999,-18.42,-25.090000000000003,5.064999999999876,-0.0,0.06730000000000018,4.387199999999899,11,0.0
690,2021-11-21 00:00:00,22.0,1023.773,0.586,275.8,13.35,7.108,2021-11-20 13:49:00,0.04,10.28,10.36,10.19,10.38,10.46,10.28,7668.816999999999,7874.491999999999,7432.846,464.7157,508.163,453.5794,2021-11-19 08:00:00+00:00,103.458,2021-11-20 22:30:00+00:00,0.095,2021-11-20 22:30:00+00:00,0.069,0.0,0.0,9.15,9.82,7.57,88.6,0.379,0.10800000000000001,10.75,325,96.36,3.4537693710000004,99.76,92.96,-14.591999999999999,-21.689999999999998,-18.289999999999992,-25.090000000000003,4.001999999999876,-0.0,0.05229999999999961,4.6017999999998995,11,0.0
691,2021-11-22 00:00:00,23.0,1018.846,2.678,0.983,28.36,14.4868,2021-11-21 18:53:00,0.0,10.02,10.34,9.62,10.38,10.46,10.21,9237.881,10900.57,7782.811,463.5021,560.1629,455.3183,2021-11-19 08:00:00+00:00,103.458,2021-11-21 22:30:00+00:00,0.094,2021-11-21 22:30:00+00:00,0.065,0.0,0.0,5.983,8.75,2.668,81.1,0.378,0.10800000000000001,10.25,326,96.45,3.522061266,99.9,92.99,-14.591999999999999,-21.599999999999994,-18.14999999999999,-25.060000000000002,3.9919999999998765,-0.0,0.043500000000000226,4.814399999999899,11,0.0
692,2021-11-23 00:00:00,24.0,1028.608,2.022,9.4,22.47,15.493,2021-11-22 13:43:00,0.0,9.11,9.69,8.72,9.92,10.25,9.59,10042.98,10841.57,8742.742,475.0384,611.1978,455.8038,2021-11-19 08:00:00+00:00,103.458,2021-11-22 22:30:00+00:00,0.094,2021-11-22 22:30:00+00:00,0.062,0.0,0.0,4.448,9.46,1.936,84.9,0.378,0.105,9.11,327,96.51,3.593116616,100.03,93.0,-14.591999999999999,-21.539999999999992,-18.019999999999996,-25.049999999999997,0.3509999999998765,-0.0,0.0355000000000004,4.298799999999899,11,0.0
693,2021-11-24 00:00:00,25.0,1031.312,0.125,341.6,10.28,5.431,2021-11-23 14:07:00,0.0,8.4,8.8,8.09,9.35,9.64,9.07,8137.012,8748.73,7786.366,503.8818,781.4909,474.4092,2021-11-19 08:00:00+00:00,103.458,2021-11-23 22:30:00+00:00,0.094,2021-11-23 22:30:00+00:00,0.062,0.0,0.0,2.414,5.875,-0.816,94.7,0.377,0.10300000000000001,8.34,328,96.58,3.667866922,100.15,93.0,-14.591999999999999,-21.47,-17.89999999999999,-25.049999999999997,0.3509999999998765,-0.0,0.0355000000000004,3.8383999999998992,11,0.0
694,2021-11-25 00:00:00,26.0,1021.48,0.053,299.6,2.8480000000000003,6.1018,2021-11-24 16:06:05,0.04,7.7139999999999995,8.17,7.447,8.8,9.12,8.49,7631.408,8019.906,7199.275,521.0738,717.3073,463.6646,2021-11-19 08:00:00+00:00,103.458,2021-11-24 22:30:00+00:00,0.095 ,2021-11-24 22:30:00+00:00,0.062 ,0.0,0.0,1.3559999999999999,5.648,-2.92,96.9,0.376,0.10099999999999999,7.666,329,96.67,3.744878963,100.32,93.01,-14.591999999999999,-21.379999999999995,-17.730000000000004,-25.039999999999992,0.3409999999998765,-0.0,0.0355000000000004,3.371999999999899,11,0.0
695,2021-11-26 00:00:00,27.0,1015.904,1.195,354.4,26.37,13.4806,2021-11-25 11:40:25,0.0,7.492000000000001,7.605,7.3,8.41,8.54,8.25,7484.626,8052.906,7047.963000000001,482.51300000000003,571.8908,458.9485,2021-11-19 08:00:00+00:00,103.458,2021-11-25 22:30:00+00:00,0.095 ,2021-11-25 22:30:00+00:00,0.061 ,0.0,0.0,3.3489999999999998,6.2139999999999995,0.6509999999999999,85.1,0.376,0.1,7.602,330,96.75,3.8256226030000002,100.45,93.04,-14.591999999999999,-21.299999999999997,-17.599999999999994,-25.00999999999999,0.3409999999998765,-0.0,0.013400000000000033,2.905599999999899,11,0.0
696,2021-11-27 00:00:00,28.0,997.3052,6.803999999999999,270.9,35.16,30.586,2021-11-26 15:19:45,0.341,7.138999999999999,7.388,6.977,8.09,8.3,7.9479999999999995,6357.465,7293.875,5426.241,462.5036,489.4172,442.4487,2021-11-19 08:00:00+00:00,103.458,2021-11-26 22:30:00+00:00,0.096 ,2021-11-26 22:30:00+00:00,0.064 ,0.0,0.0,4.2219999999999995,9.25,0.8759999999999999,83.0,0.375,0.09699999999999999,7.224,331,96.85,3.90837704,100.65,93.05,-14.591999999999999,-21.200000000000003,-17.39999999999999,-25.0,0.6819999999998765,0.1419999999999959,0.022100000000000362,2.4732999999998992,11,0.0
697,2021-11-28 00:00:00,29.0,994.2678,7.037000000000001,336.2,47.28,30.586,2021-11-27 05:00:45,2.5980000000000003,6.882000000000001,7.1739999999999995,6.645,7.84,7.999,7.662999999999999,8742.998,11632.12,4815.369000000001,457.6781,501.8702,451.0402,2021-11-27 08:00:00+00:00,103.6,2021-11-27 22:30:00+00:00,0.094 ,2021-11-27 22:30:00+00:00,0.062 ,0.0,0.0,2.471,3.7439999999999998,0.609,82.4,0.375,0.094,6.999,332,96.98,3.987858901,100.88,93.08,-14.450000000000003,-21.069999999999993,-17.17,-24.97,3.279999999999877,-0.03999999999999204,0.014100000000000534,2.3208999999998996,11,0.0
698,2021-11-29 00:00:00,30.0,1006.487,2.9530000000000003,329.7,32.5,19.1824,2021-11-28 05:14:00,0.0,6.2139999999999995,6.723,5.856,7.422000000000001,7.702999999999999,7.104,9254.745,10918.91,7930.727,467.8525,630.6782,455.6435,2021-11-28 08:00:00+00:00,103.56,2021-11-28 22:30:00+00:00,0.094 ,2021-11-28 22:30:00+00:00,0.059 ,0.0,0.0,0.654,3.5589999999999997,-1.4680000000000002,74.2,0.377,0.09300000000000001,6.142,333,97.12,4.065668155,101.12,93.11,-14.489999999999995,-20.929999999999993,-16.929999999999993,-24.939999999999998,3.279999999999877,-0.03100000000000591,0.007099999999999796,2.1684999999998995,11,0.0
699,2021-11-30 00:00:00,31.0,1014.0830000000001,1.538,249.1,23.04,11.8036,2021-11-29 21:36:30,2.036,5.752999999999999,5.934,5.584,6.937,7.143,6.732,7357.558000000001,8230.487,6336.681,476.6912,557.0636,464.1227,2021-11-29 08:00:00+00:00,103.529,2021-11-29 22:30:00+00:00,0.094 ,2021-11-29 22:30:00+00:00,0.057 ,0.0,0.0,0.597,4.689,-1.705,90.1,0.377,0.092,5.915,334,97.26,4.145403946,101.35,93.17,-14.521,-20.789999999999992,-16.700000000000003,-24.879999999999995,5.054999999999876,-0.011999999999986244,0.005900000000001171,2.167499999999899,11,0.0
700,2021-12-01 00:00:00,32.0,1011.0239999999999,7.206,258.2,31.15,26.2258,2021-11-30 22:40:55,0.301,5.992999999999999,6.702999999999999,5.566,6.747000000000001,6.939,6.655,5418.474,6348.738,4886.33,449.5471,466.5095,438.93699999999995,2021-11-30 08:00:00+00:00,103.51700000000001,2021-11-30 22:30:00+00:00,0.096 ,2021-11-30 22:30:00+00:00,0.056 ,0.0,0.0,8.86,10.69,4.379,89.7,0.378,0.091,6.572,335,97.39,4.220742251,101.57,93.21,-14.532999999999987,-20.659999999999997,-16.480000000000004,-24.840000000000003,5.315999999999876,-0.0,0.005900000000001171,2.2988999999998994,12,0.0
701,2021-12-02 00:00:00,33.0,999.635,6.577000000000001,280.5,38.53,26.5612,2021-12-01 02:54:35,1.244,7.117000000000001,7.311,6.635,7.268,7.526,6.909,5247.696,6334.022,4737.725,448.5351,543.6218,436.8996,2021-12-01 08:00:00+00:00,103.51700000000001,2021-12-01 22:30:00+00:00,0.094 ,2021-12-01 22:30:00+00:00,0.058 ,0.0,0.0,7.3629999999999995,10.34,2.302,84.8,0.382,0.09300000000000001,7.667999999999999,336,97.54,4.29046162,101.8,93.28,-14.532999999999987,-20.50999999999999,-16.25,-24.769999999999996,6.559999999999876,-0.05700000000001637,0.00019999999999953388,2.5556999999998995,12,0.0
702,2021-12-03 00:00:00,34.0,1011.48,2.6189999999999998,306.6,35.19,18.1762,2021-12-02 10:41:35,0.01,6.781000000000001,7.29,6.322,7.43,7.557,7.221,6592.203,6952.331999999999,6262.514,468.5315,609.9125,458.6055,2021-12-02 08:00:00+00:00,103.46,2021-12-02 22:15:00+00:00,0.093 ,2021-12-02 22:30:00+00:00,0.056 ,0.0,0.0,1.814,4.843999999999999,-0.365,77.33,0.383,0.094,6.87,337,97.74,4.352399075,102.02,93.45,-14.590000000000003,-20.310000000000002,-16.03,-24.599999999999994,6.569999999999876,,,3.1775999999998996,12,0.0
